,description,url,publishedAt,FinBERT score
468,"The floor price for the issue is set at Rs 1,660.2 per share, a 4.4% discount to Wednesday's closing price. Tencent, which held a 4.6% stake in the Policybazaar parent company as of June 30, 2024, is reportedly selling its stake.",https://economictimes.indiatimes.com/markets/stocks/news/tencent-likely-to-sell-2-1-stake-in-pb-fintech-via-block-deal-for-rs-1610-crore-report/articleshow/112870605.cms,2024-08-28T13:53:12Z,0.0
469,Virgin is the better choice overall. I'd still recommend Norse to price-sensitive travelers who don't mind sacrificing freebies for a cheaper ticket.,https://www.businessinsider.com/virgin-atlantic-vs-norse-airways-usa-europe-compared-review-2024-8,2024-08-28T13:50:00Z,0.0
470,"The index rose to 25,130 intraday before giving up some of the gains to end the session at 25,052, with a gain of 35 points, or 0.14 per cent, its longest winning streak since September-October 2020",https://www.business-standard.com/markets/news/nifty-records-fresh-high-after-longest-winning-streak-in-four-years-124082801131_1.html,2024-08-28T13:47:12Z,0.0
471,"Tata Steel on Wednesday said it has acquired about 178 crore additional equity shares of T Steel Holdings Pte Ltd for USD 280 million, taking the total fund infusion into its Singapore-based arm to USD 1,337 million.",https://economictimes.indiatimes.com/markets/stocks/news/tata-steel-acquires-178-crore-shares-in-singapore-arm-tshp-for-usd-280-million/articleshow/112870397.cms,2024-08-28T13:23:16Z,0.0
472,"Step right up, foolish mortals, and brace yourselves for a ghostly good time inside the Haunted Mansion at Magic Kingdom! Filled with grim grinning ghosts, singing busts, and hot and cold running chills, this eerie estate is a must-visit for any Disney fan. B…",https://insidethemagic.net/2024/08/haunted-mansion-decrease-wait-time-kc1/,2024-08-28T13:15:16Z,0.0
473,The Lord of the Rings: The Rings of Power season 2 remedies the problems of season 1 (and Tom Bombadil fans are going to be delighted). Here's our review.,https://www.slashfilm.com/1651616/lord-of-the-rings-the-rings-of-power-season-2-review/,2024-08-28T13:00:00Z,0.0
474,Preview | Archetypes are developer Atlus' answer to the genre's usual job systems,https://www.gamesradar.com/games/rpg/metaphor-refantazio-is-shaping-up-to-be-far-larger-than-persona-and-ive-already-fallen-in-love-with-its-high-fantasy-twist-on-traditional-rpgs/,2024-08-28T13:00:00Z,0.0
475,REVIEW – Keeping food from spoiling has been the bane of human existence since the cavemen. Smoking and dehydration were the only ways to preserve anything for longer than a few days until the 1800’s when refrigeration was invented. This new fangled technolog…,https://the-gadgeteer.com/2024/08/28/acopower-lioncooler-pro-portable-solar-fridge-freezer-review/,2024-08-28T12:55:58Z,0.0
476,"PDS Ltd, a fashion sourcing and manufacturing platform serving global leading brands and retailers, on Wednesday said it has raised Rs 430 crore through qualified institutional placement.",https://economictimes.indiatimes.com/markets/stocks/news/pds-raises-rs-430-cr-through-qip/articleshow/112869826.cms,2024-08-28T12:54:37Z,0.0
477,"Square Yards achieved Q1 FY25 revenue of Rs 261 crore (USD 31 million), marking a 52% YoY increase. This growth continues a 12-quarter trend, driven by a 51% rise in Gross Transaction Value. The company forecasts FY25 revenue of Rs 1,506 crore (USD 180 millio…",https://economictimes.indiatimes.com/markets/stocks/earnings/square-yards-reports-52-yoy-growth-in-q1-fy25-hits-rs-261-crore-revenue/articleshow/112869750.cms,2024-08-28T12:53:38Z,0.0
478,Indian jewelry habits: Millionaire investor Jim Rogers said the Indian market teaches him a lot about gold and silver. He believes that India is currently an appealing market to watch out for,https://www.business-standard.com/social-viral/indian-women-wear-unbelievable-amounts-of-gold-silver-says-jim-rogers-124082801010_1.html,2024-08-28T12:34:25Z,0.0
479,"The index is still trending upwards, though a minor dip or consolidation could lead to a breakout above 25,100, opening the way for a potential target of 25,360. Support is around 24,800-24,750, according to Nagaraj Shetti of HDFC Securities.",https://economictimes.indiatimes.com/markets/stocks/news/tech-view-nifty-needs-decisive-move-above-25100-for-uptrend-heres-how-to-trade-on-thursday/articleshow/112869125.cms,2024-08-28T12:31:58Z,0.0
480,"The key equity indices closed with modest gains on Wednesday, buoyed by strong demand for IT, pharma, and healthcare stocks. Meanwhile, media and public sector banks faced selling pressure. The Nifty 50 index extended its winning streak to tenth consecutive s…",https://www.business-standard.com/markets/capital-market-news/sensex-rises-74-pts-nifty-hits-record-high-ltimindtree-soars-6-5-124082801000_1.html,2024-08-28T12:06:00Z,0.0
481,"Dogged determination and gritty attitude will be needed this season as the Crusaders, the No. 2 small school in the STLhighschoolsports.com preseason rankings, look to complete some unfinished business.",https://www.stltoday.com/sports/high-school/football/althoff-looking-to-rebound-after-run-to-class-1a-quarterfinals-no-2-small-school/article_15304fb4-5dc2-11ef-a371-33f37ed5ca75.html,2024-08-28T12:00:00Z,0.0
482,The Nifty Auto index closed 0.13 per cent  down  at 25879.4.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-auto-index-falls-0-13/articleshow/112867869.cms,2024-08-28T11:52:06Z,0.0
483,"The company has set the record date on September 10, 2024. The announcement was made after market hours.",https://economictimes.indiatimes.com/markets/stocks/news/vedanta-board-to-consider-third-interim-dividend-on-september-2/articleshow/112867776.cms,2024-08-28T11:49:37Z,0.0
484,The NSE Nifty index closed 34.6 points  up  at 25052.35,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-traded-value/articleshow/112867694.cms,2024-08-28T11:46:55Z,0.0
485,The 30-share BSE Sensex closed  up  73.8 points at 81785.56,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-sugar-stocks-up-as-market-rises/articleshow/112867533.cms,2024-08-28T11:41:44Z,0.0
486,"Tokyo Plast Int,  Bhageria Industries,  Kronox Lab Sciences,  Avro India and  NBCC , hit their fresh 52-week highs during the day.",https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-highs-on-nse-in-todays-trade/articleshow/112867416.cms,2024-08-28T11:36:38Z,0.0
487,The Nifty Pharma index closed 1.14 per cent  up  at 22989.1.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-pharma-index-advances-1-14/articleshow/112866823.cms,2024-08-28T11:16:03Z,0.0
488,"In the Nifty pack, 21 stocks closed in the green, while 29 stocks ended in the red.",https://economictimes.indiatimes.com/markets/stocks/stock-watch/sensex-rises-but-these-stocks-fell-5-or-more-in-wednesdays-session/articleshow/112866615.cms,2024-08-28T11:10:57Z,-0.858680784702301
489,The 30-share BSE Sensex closed  up  73.8 points at 81785.56,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-down-as-market-rises/articleshow/112866474.cms,2024-08-28T11:05:51Z,-0.7500581741333008
490,The 30-share BSE Sensex closed  up  73.8 points at 81785.56,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-down-as-market-rises/articleshow/112866299.cms,2024-08-28T11:00:46Z,-0.7789021134376526
491,The 30-share BSE Sensex closed  up  73.8 points at 81785.56,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-down-as-market-rises/articleshow/112866142.cms,2024-08-28T10:55:40Z,-0.5557560920715332
492,"Sensex climbed 73.80 points to settle at 81,785.56, while Nifty went up by 34.60 points to settle at a new closing high of 25,052.35",https://www.thehindubusinessline.com/markets/nifty-gains-marginally-to-hit-lifetime-high/article68576584.ece,2024-08-28T10:52:02Z,0.0
493,The Nifty Realty index closed 0.18 per cent  down  at 1036.2.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-realty-index-falls-0-18/articleshow/112865937.cms,2024-08-28T10:50:33Z,0.0
494,"Plus a bevy of development interviews.During the recent Nintendo Direct Partner Showcase, it was confirmed that Worms Armageddon: Anniversary Edition would be heading to the Nintendo Switch on 26th September 2024.Now, just that fact alone is enough to have us…",https://www.nintendolife.com/news/2024/08/worms-armageddon-on-switch-will-also-contain-the-game-boy-color-version,2024-08-28T10:45:00Z,0.0
495,The Nifty Bank index closed 0.26 per cent  down  at 51143.85.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-bank-index-falls-0-26/articleshow/112865498.cms,2024-08-28T10:40:23Z,0.0
496,The 30-share BSE Sensex closed  up  73.8 points at 81785.56,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-down-as-market-rises/articleshow/112865352.cms,2024-08-28T10:35:17Z,-0.7727634310722351
497,India stocks higher at close of trade; Nifty 50 up 0.14%,https://www.investing.com/news/stock-market-news/india-stocks-higher-at-close-of-trade-nifty-50-up-014-3590452,2024-08-28T10:35:05Z,0.7025632262229919
498,"Benchmark equity index Nifty50 hit a record peak of 25,129.6 on Wednesday, slightly closing higher than the previous day, driven by gains in IT stocks. Sensex closed at 81,785, gaining 74 points. LTIMindtree, Wipro, Divi's Labs, Bharti Airtel, and Infosys wer…",https://economictimes.indiatimes.com/markets/stocks/news/nifty-hits-record-high-sensex-closes-in-on-peak-as-it-stock-gains-extend-d-street-rally/articleshow/112864942.cms,2024-08-28T10:30:53Z,0.0
499,The NSE Nifty index closed 34.6 points  up  at 25052.35,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-in-todays-market-in-terms-of-volume/articleshow/112865148.cms,2024-08-28T10:30:08Z,0.0
500,"Unlike regular Nifty 500 Index that has a large-cap bias, Nippon India's rule-based fund will have 50% exposure to small caps. We decode the risks and returns involved",https://www.livemint.com/money/personal-finance/nippon-india-nifty-500-equal-weight-index-fund-largecap-midcap-smallcap-stocks-11724773645339.html,2024-08-28T10:29:09Z,0.0
501,"The Nifty50 closed higher after hitting a record 25,129.6, led by IT stocks. Here are the stocks that witnessed maximum movement in today’s session.",https://m.economictimes.com/markets/web-stories/gainers-amp-losers-nbcc-trent-among-5-stocks-that-hogged-limelight-on-wednesday/slideshow/112864864.cms,2024-08-28T10:22:17Z,0.0
502,"As per provisional closing data, the barometer index, the S&P BSE Sensex rose 73.80 points or 0.09% to 81,785.56. The Nifty 50 index added 34.60 points or 0.14% to 25,052.35.",https://www.business-standard.com/markets/capital-market-news/nifty-hits-record-high-it-shares-rally-vix-rises-2-32-124082800785_1.html,2024-08-28T10:19:00Z,0.0
503,"​The journey to growth looks very-very promising and we are pretty excited for the next 5 years, 10 years. As we all know we continue to see a lot of growth in the SIPs, literally the SIP volumes have gone up almost 40% in the last year or so, we are seeing a…",https://economictimes.indiatimes.com/markets/expert-view/akhil-chaturvedi-on-how-sips-and-lump-sums-are-shaping-indias-investment-landscape/articleshow/112863750.cms,2024-08-28T09:57:24Z,0.0
504,"Trent share price hit a new high of Rs 7,325 in the intraday trade, zooming 261% in the past 10 months",https://www.business-standard.com/markets/news/trent-rallies-7-hits-new-high-stock-zooms-41-in-15-trading-days-124082800684_1.html,2024-08-28T09:55:39Z,0.0
505,"Benchmark Nifty 50 rebounded from a flat start to hit record highs on Wednesday, driven by gains in IT stocks as traders anticipate potential rate cuts by the US Federal Reserve. In today’s session, six Nifty50 stocks reached new 52-week highs, highlighting s…",https://m.economictimes.com/markets/stocks/news/infosys-bharti-airtel-among-6-nifty50-stocks-hitting-new-52-week-highs-on-wednesday/new-highs/slideshow/112864042.cms,2024-08-28T09:52:10Z,0.0
506,"Bharti Airtel and IndiGo stocks soared to new all-time highs on Wednesday, with Bharti Airtel reaching Rs 1,545.85 (up 1.5%) and IndiGo climbing to Rs 4,944.60 (up 4.2%). Other stocks hitting their 52-week highs include IEX, ICICI General Insurance, Indian Ho…",https://economictimes.indiatimes.com/markets/stocks/news/nifty-at-record-high-bharti-airtel-indigo-among-317-stocks-that-hit-52-week-highs/articleshow/112863364.cms,2024-08-28T09:35:12Z,0.0
507,"PDS Ltd, a global fashion sourcing and manufacturing platform, has raised Rs 430 crore through a qualified institutional placement. The funds will support PDS's expansion into new markets and categories, enhancing its sourcing regions. The company operates in…",https://economictimes.indiatimes.com/markets/stocks/news/pds-raises-rs-430-cr-through-qip/articleshow/112863126.cms,2024-08-28T09:29:54Z,0.0
508,"At 14:30 IST, the barometer index, the S&P BSE Sensex gained 278.51 points or 0.34% to 81,990.27. The Nifty 50 index added 101.55 points or 0.41% to 25,119.30.",https://www.business-standard.com/markets/capital-market-news/sensex-gains-279-pts-psu-banks-decline-124082800613_1.html,2024-08-28T09:04:00Z,-0.5579140782356262
509,"​I think we got to be a little more forward looking and that is what rewards if you are a little ahead of the cycle. I think now that we are clear that we start with rate cuts, I think financials may come back in flavour, especially NBFCs which have been comp…",https://economictimes.indiatimes.com/markets/expert-view/gurmeet-chadha-on-whats-fuelling-the-market-rally-and-where-its-headed-next/articleshow/112861700.cms,2024-08-28T08:46:23Z,0.0
510,The stock quoted a 52-week high price of Rs 9191.1 and low of Rs 6406.6.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/tata-elxsi-shares-down-6-99-as-nifty-gains/articleshow/112861602.cms,2024-08-28T08:40:35Z,-0.9214549660682678
